ROLL,CLASS11LAN,CLASS11BLD,CLASS12LAN,CLASS12BLD,CLASS20LAN,CLASS20BLD,CLASS30LAN,CLASS30BLD,CLASS31LAN,CLASS31BLD,CLASS32LAN,CLASS32BLD,CLASS40LAN,CLASS40BLD,CLASS51LAN,CLASS51BLD,CLASS52LAN,CLASS52BLD,CLASS60LAN,CLASS60BLD,CLASS70LAN,CLASS70BLD,CLASS80LAN,CLASS80BLD,YEAR
154450,0,0,0,0,0,0,280400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154500,0,0,0,0,0,0,0,0,160000,0,184800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154600,0,0,0,0,0,0,181400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154700,0,0,37400,275000,0,0,593000,64700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154790,37500,126300,0,0,0,0,263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154800,55100,154500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154810,49300,134200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154900,0,0,0,0,0,0,313600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155000,0,0,0,0,0,0,276800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155010,66200,218900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155050,0,0,0,0,0,0,286600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155100,0,0,37500,95800,0,0,558900,50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155120,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155200,0,0,37500,227000,0,0,258300,92800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155225,0,0,0,0,0,0,282600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155300,0,0,0,0,0,0,578300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155400,0,0,0,0,0,0,246200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155410,37500,353800,0,0,0,0,63500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155500,0,0,0,0,0,0,291300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155600,0,0,0,0,0,0,477600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155610,85400,198600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155620,57300,54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155625,57300,125200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155630,57300,282600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155635,57300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155640,57300,186600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155705,52100,169800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155709,52100,142800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155714,52100,169500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155719,52100,172200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155724,52100,137200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155729,52100,146100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155734,52100,240600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155739,52100,204900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155744,52100,166200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155749,52100,323400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155755,52100,256500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155760,52100,230900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155765,65000,229800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155770,52100,180100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155775,52100,162700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155780,84300,178200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155785,58300,217300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155790,37500,255300,0,0,0,0,339200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155800,75600,147100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155825,0,0,0,0,0,0,265200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155850,37400,184400,0,0,0,0,20200,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155875,37500,200700,0,0,0,0,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155900,0,0,0,0,0,0,563900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
155910,49100,191300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156000,0,0,0,0,0,0,570500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156100,0,0,0,0,0,0,571500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156400,84400,288100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156415,0,0,0,0,0,0,375800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156420,67900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156425,62100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156430,37500,185500,0,0,0,0,0,0,32500,4300,43800,4300,0,0,0,0,0,0,0,0,0,0,0,0,2021
156440,54800,256100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156441,62400,297600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156442,54300,203300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156443,50000,292400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156444,55300,320900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156445,55300,311500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156446,55300,257300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156450,67500,151600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156500,0,0,0,0,0,0,569300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156600,0,0,37500,87500,0,0,132100,35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156700,37500,0,0,0,0,0,132000,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156800,0,0,0,0,0,0,284800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
156900,0,0,0,0,0,0,290700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157000,0,0,0,0,0,0,279300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157100,0,0,0,0,0,0,557100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157200,0,0,0,0,0,0,316100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157400,0,0,0,0,0,0,315200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157500,0,0,0,0,0,0,184800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157600,0,0,0,0,0,0,471200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157700,0,0,0,0,0,0,315600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157750,0,0,0,0,0,0,315600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157800,0,0,0,0,0,0,184800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
157900,0,0,0,0,0,0,448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158000,0,0,0,0,0,0,593800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158100,0,0,0,0,0,0,640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158200,0,0,37500,192200,0,0,534600,169200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158300,0,0,37500,32800,0,0,551600,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,2021
158400,0,0,0,0,0,0,568000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158500,0,0,37500,144600,0,0,538500,98800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158600,0,0,0,0,0,0,284800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158700,0,0,37500,96500,0,0,253700,243100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
158820,0,0,0,0,0,0,258200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159100,0,0,0,0,0,0,276200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159110,53100,169400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159150,50300,164200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159153,68200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159200,57500,132900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159250,50000,219200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159300,0,0,0,0,0,0,550900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159400,37500,140000,0,0,0,0,268000,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159450,0,0,0,0,0,0,313400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159510,0,0,0,0,0,0,284800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159600,62100,240900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159602,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159610,62100,191400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159615,0,0,0,0,0,0,196800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159650,62200,302100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159718,59600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159720,60200,160900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159740,68800,171100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159800,37500,205900,0,0,0,0,46800,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159810,0,0,0,0,0,0,489800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159820,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159825,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
159900,0,0,0,0,0,0,616200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160000,0,0,0,0,0,0,575200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160100,0,0,0,0,0,0,281600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160200,0,0,0,0,0,0,281600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160300,0,0,0,0,0,0,580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160400,0,0,0,0,0,0,311600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160500,0,0,37500,356700,0,0,215900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160510,67500,258900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160515,67500,251200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160517,65600,329200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160520,67500,260300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160600,37500,323000,0,0,0,0,180800,48100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160635,84300,214800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160640,84300,227100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160645,84300,180400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160650,84300,170400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160655,84300,263500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160660,63400,109700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160665,63400,53300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160670,63400,101900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160675,63400,226900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160680,81700,296400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160685,81700,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160690,81700,272100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160695,80500,175800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160700,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160800,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
160900,37500,147800,0,0,0,0,279600,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161000,37500,244400,0,0,0,0,259100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161010,67600,240900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161100,0,0,0,0,0,0,312700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161200,0,0,0,0,0,0,312700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161300,0,0,0,0,0,0,629300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161400,37500,345400,0,0,0,0,147300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161410,37500,313100,0,0,0,0,147300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161420,37000,349300,0,0,0,0,147800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161500,0,0,0,0,0,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161510,67500,183400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161600,37500,97200,0,0,0,0,50600,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161650,0,0,0,0,0,0,595400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161700,0,0,0,0,0,0,598100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161710,43600,144000,0,0,0,0,30000,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161800,0,0,0,0,0,0,625400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161910,0,0,0,0,0,0,184800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
161960,37000,518700,0,0,0,0,147800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162000,0,0,0,0,0,0,302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162020,67500,382700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162110,67500,171800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162120,67500,132800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162130,67500,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162140,67500,328300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162160,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162170,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162180,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162190,0,0,0,0,0,0,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162192,67500,252300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162195,0,0,37500,87400,0,0,421300,22900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162200,0,0,0,0,0,0,314800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162300,37500,29400,0,0,0,0,277300,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162400,0,0,0,0,0,0,313200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162600,69900,172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162610,0,0,0,0,0,0,433800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162620,0,0,0,0,0,0,119300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162625,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162700,0,0,0,0,0,0,952100,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162800,0,0,0,0,0,0,316500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
162900,0,0,0,0,0,0,316500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163000,70800,73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163050,0,0,0,0,0,0,590600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163100,0,0,0,0,0,0,640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163200,0,0,37500,135900,0,0,598600,109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163300,0,0,0,0,0,0,619000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163400,0,0,0,0,0,0,307900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163500,0,0,0,0,0,0,313300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163600,0,0,0,0,0,0,293600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163700,0,0,0,0,0,0,293600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163800,0,0,0,0,0,0,318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
163900,0,0,0,0,0,0,318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164000,0,0,0,0,0,0,602600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164100,0,0,0,0,0,0,612800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164200,0,0,0,0,0,0,289600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164300,0,0,0,0,0,0,304200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164400,0,0,0,0,0,0,569600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164500,31800,158100,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164600,31800,144900,0,0,0,0,63200,29300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164700,31800,210600,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164710,31800,119400,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164750,31800,144100,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164850,31800,145400,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164860,0,0,31800,167900,0,0,59200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
164900,0,0,31800,236000,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165000,23600,9200,0,0,0,0,57400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165050,31800,319600,0,0,0,0,47200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165100,0,0,0,0,0,0,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165125,54100,116900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165200,31000,303300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165240,0,0,0,0,0,0,82900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165250,0,0,31800,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165300,200,5300,0,0,0,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165400,31800,278300,0,0,0,0,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165475,31800,286100,0,0,0,0,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165490,31800,296500,0,0,0,0,40600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165500,31800,226300,0,0,0,0,55200,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165510,48400,68800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165600,31800,73300,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165625,0,0,0,0,0,0,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165700,31800,253300,0,0,0,0,55200,316700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165720,57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165722,57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165725,42900,119500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165750,0,0,31800,160100,0,0,47300,34100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165800,31800,195600,0,0,0,0,51800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165810,58900,137300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165850,31800,151000,0,0,0,0,53800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165860,57100,309200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165870,0,0,0,0,0,0,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165880,57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165890,57000,233400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165900,0,0,31800,102500,0,0,51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165980,31800,177500,0,0,0,0,27000,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
165990,31800,206900,0,0,0,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166000,0,0,0,0,0,0,79500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166010,48600,240100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166020,47400,186600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166030,43500,346300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166050,53000,162200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166110,57100,297400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166120,43900,249900,0,0,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166140,59000,231100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166150,59000,278600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166210,31800,205100,0,0,0,0,35300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166260,31800,172400,0,0,0,0,35100,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166320,31800,121400,0,0,0,0,40600,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
166410,29300,259600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
